PoArea,PdArea,OrdLdMi,All-In
p_oarea_CA-LA,p_darea_CA-C,202,1039.95
p_oarea_CA-LA,p_darea_CA-C,202,1039.95
p_oarea_CA-LA,p_darea_CA-C,202,1039.95
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,355,1221.6
p_oarea_CA-LA,p_darea_CA-C,202,1039.95
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,202,1039.95
p_oarea_CA-LA,p_darea_CA-C,202,1039.95
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,204,1040.46
p_oarea_CA-LA,p_darea_CA-C,202,1040.46
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,202,1040.29
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,355,1227.28
p_oarea_CA-LA,p_darea_CA-C,202,1039.3
p_oarea_CA-LA,p_darea_CA-C,202,1039.3
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,355,1223
p_oarea_CA-LA,p_darea_CA-C,202,1039.3
p_oarea_CA-LA,p_darea_CA-C,204,1038.96
p_oarea_CA-LA,p_darea_CA-C,202,1038.96
p_oarea_CA-LA,p_darea_CA-C,362,1222.8
p_oarea_CA-LA,p_darea_CA-C,362,1222.8
p_oarea_CA-LA,p_darea_CA-C,362,1222.8
p_oarea_CA-LA,p_darea_CA-C,362,1222.8
p_oarea_CA-LA,p_darea_CA-C,362,1222.8
p_oarea_CA-LA,p_darea_CA-C,202,1038.96
p_oarea_CA-LA,p_darea_CA-C,204,1038.76
p_oarea_CA-LA,p_darea_CA-C,362,1222.8
p_oarea_CA-LA,p_darea_CA-C,202,1038.76
p_oarea_CA-LA,p_darea_CA-C,362,1222.8
p_oarea_CA-LA,p_darea_CA-C,202,1038.76
p_oarea_CA-LA,p_darea_CA-C,362,1226.44
p_oarea_CA-LA,p_darea_CA-C,362,1222.8
p_oarea_CA-LA,p_darea_CA-C,362,1222.8
p_oarea_CA-LA,p_darea_CA-C,362,1222.8
p_oarea_CA-LA,p_darea_CA-C,202,1038.76
p_oarea_CA-LA,p_darea_CA-C,202,1039.1
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,204,1039.1
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,204,1039.1
p_oarea_CA-LA,p_darea_CA-C,204,1038.76
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,204,1038.27
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,204,1038.27
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,204,1038.62
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,363,1222.8
p_oarea_CA-LA,p_darea_CA-C,363,1226.44
p_oarea_CA-LA,p_darea_CA-C,363,1226.44
p_oarea_CA-LA,p_darea_CA-C,204,1040.46
p_oarea_CA-LA,p_darea_CA-C,204,1040.46
p_oarea_CA-LA,p_darea_CA-C,204,1040.46
p_oarea_CA-LA,p_darea_CA-C,206,1040.46
p_oarea_CA-LA,p_darea_CA-C,204,1040.46
p_oarea_CA-LA,p_darea_CA-C,248,1105.53
p_oarea_CA-LA,p_darea_CA-C,248,1105.53
p_oarea_CA-LA,p_darea_CA-C,204,1041.12
p_oarea_CA-LA,p_darea_CA-C,363,1230.08
p_oarea_CA-LA,p_darea_CA-C,204,1043.26
p_oarea_CA-LA,p_darea_CA-C,204,1043.26
p_oarea_CA-LA,p_darea_CA-C,204,1044.35
p_oarea_CA-LA,p_darea_CA-C,206,1046.92
p_oarea_CA-LA,p_darea_CA-C,204,1047.38
p_oarea_CA-LA,p_darea_CA-C,204,1046.46
p_oarea_CA-LA,p_darea_CA-C,206,1047.38
p_oarea_CA-LA,p_darea_CA-C,363,1237.36
p_oarea_CA-LA,p_darea_CA-C,363,1237.36
p_oarea_CA-LA,p_darea_CA-C,363,1237.6
p_oarea_CA-LA,p_darea_CA-C,204,1046.46
p_oarea_CA-LA,p_darea_CA-C,206,1046.86
p_oarea_CA-LA,p_darea_CA-C,206,1046.46
p_oarea_CA-LA,p_darea_CA-C,204,1046.46
p_oarea_CA-LA,p_darea_CA-C,204,1047.51
p_oarea_CA-LA,p_darea_CA-C,253,1050.93
p_oarea_CA-LA,p_darea_CA-C,204,1047.51
p_oarea_CA-LA,p_darea_CA-C,206,1047.51
p_oarea_CA-LA,p_darea_CA-C,363,1241
p_oarea_CA-LA,p_darea_CA-C,363,1241
p_oarea_CA-LA,p_darea_CA-C,206,1049.44
p_oarea_CA-LA,p_darea_CA-C,204,1048.48
p_oarea_CA-LA,p_darea_CA-C,204,1049.44
p_oarea_CA-LA,p_darea_CA-C,159,901.17
p_oarea_CA-LA,p_darea_CA-C,248,948.98
p_oarea_CA-LA,p_darea_CA-C,204,1053.57
p_oarea_CA-LA,p_darea_CA-C,206,1053.57
p_oarea_CA-LA,p_darea_CA-C,206,1053.57
p_oarea_CA-LA,p_darea_CA-C,248,1122.96
p_oarea_CA-LA,p_darea_CA-C,268,1119.55
p_oarea_CA-LA,p_darea_CA-C,248,1126.27
p_oarea_CA-LA,p_darea_CA-C,248,1126.27
p_oarea_CA-LA,p_darea_CA-C,248,1280.49
p_oarea_CA-LA,p_darea_CA-C,248,1133.44
p_oarea_CA-LA,p_darea_CA-C,268,1122.15
p_oarea_CA-LA,p_darea_CA-C,268,1122.15
p_oarea_CA-LA,p_darea_CA-C,209,1023.49
p_oarea_CA-LA,p_darea_CA-C,269,1139.93
p_oarea_CA-SF,p_darea_CA-C,109,467.15
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,221,530.85
p_oarea_CA-SF,p_darea_CA-C,269,608.76
p_oarea_CA-SF,p_darea_CA-C,221,530.85
p_oarea_CA-SF,p_darea_CA-C,109,415.63
p_oarea_CA-SF,p_darea_CA-C,109,415.63
p_oarea_CA-SF,p_darea_CA-C,109,415.8
p_oarea_CA-SF,p_darea_CA-C,109,415.63
p_oarea_CA-SF,p_darea_CA-C,109,415.71
p_oarea_CA-SF,p_darea_CA-C,109,415.71
p_oarea_CA-SF,p_darea_CA-C,109,416.04
p_oarea_CA-SF,p_darea_CA-C,109,416.04
p_oarea_CA-SF,p_darea_CA-C,109,415.75
p_oarea_CA-SF,p_darea_CA-C,109,415.75
p_oarea_CA-SF,p_darea_CA-C,221,530.85
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,109,416.41
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,104,643.1
p_oarea_CA-SF,p_darea_CA-C,221,530.85
p_oarea_CA-SF,p_darea_CA-C,154,525
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,89,494.6
p_oarea_CA-SF,p_darea_CA-C,135,877.8
p_oarea_CA-SF,p_darea_CA-C,109,467.15
p_oarea_CA-SF,p_darea_CA-C,135,879.19
p_oarea_CA-SF,p_darea_CA-C,109,467.15
p_oarea_CA-SF,p_darea_CA-C,221,530.85
p_oarea_CA-SF,p_darea_CA-C,109,467.15
p_oarea_CA-SF,p_darea_CA-C,127,647.51
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,109,467.15
p_oarea_CA-SF,p_darea_CA-C,127,647.3
p_oarea_CA-SF,p_darea_CA-C,109,467.15
p_oarea_CA-SF,p_darea_CA-C,135,877.6
p_oarea_CA-SF,p_darea_CA-C,221,530.85
p_oarea_CA-SF,p_darea_CA-C,109,467.15
p_oarea_CA-SF,p_darea_CA-C,109,467.15
p_oarea_CA-SF,p_darea_CA-C,135,877.6
p_oarea_CA-SF,p_darea_CA-C,158,883.39
p_oarea_CA-SF,p_darea_CA-C,109,467.15
p_oarea_CA-SF,p_darea_CA-C,221,530.85
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,135,879.19
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,127,646.2
p_oarea_CA-SF,p_darea_CA-C,127,644.89
p_oarea_CA-SF,p_darea_CA-C,127,644.89
p_oarea_CA-SF,p_darea_CA-C,221,530.85
p_oarea_CA-SF,p_darea_CA-C,127,644.89
p_oarea_CA-SF,p_darea_CA-C,221,530.85
p_oarea_CA-SF,p_darea_CA-C,127,644.89
p_oarea_CA-SF,p_darea_CA-C,109,467.15
p_oarea_CA-SF,p_darea_CA-C,109,467.15
p_oarea_CA-SF,p_darea_CA-C,131,644.89
p_oarea_CA-SF,p_darea_CA-C,131,644.89
p_oarea_CA-SF,p_darea_CA-C,218,530.85
p_oarea_CA-SF,p_darea_CA-C,113,640.9
p_oarea_CA-SF,p_darea_CA-C,113,642
p_oarea_CA-SF,p_darea_CA-C,113,642
p_oarea_CA-SF,p_darea_CA-C,113,642.2
p_oarea_CA-SF,p_darea_CA-C,218,528.54
p_oarea_CA-SF,p_darea_CA-C,265,622.75
p_oarea_CA-SF,p_darea_CA-C,218,530.85
p_oarea_CA-SF,p_darea_CA-C,265,635.18
p_oarea_CA-SF,p_darea_CA-C,119,675
p_oarea_CA-SF,p_darea_CA-C,218,530.85
p_oarea_CA-SF,p_darea_CA-C,130,645.4
p_oarea_CA-SF,p_darea_CA-C,265,639.41
p_oarea_CA-SF,p_darea_CA-C,130,645.4
p_oarea_CA-SF,p_darea_CA-C,130,645.4
p_oarea_CA-SF,p_darea_CA-C,130,650.2
p_oarea_CA-SF,p_darea_CA-C,130,648.29
p_oarea_CA-SF,p_darea_CA-C,130,647.06
p_oarea_CA-SF,p_darea_CA-C,130,648.29
p_oarea_CA-SF,p_darea_CA-C,130,648.29
p_oarea_CA-SF,p_darea_CA-C,218,535.47
p_oarea_CA-SF,p_darea_CA-C,130,637.06
p_oarea_CA-SF,p_darea_CA-C,130,649.52
p_oarea_CA-SF,p_darea_CA-C,218,537.78
p_oarea_CA-SF,p_darea_CA-C,130,649.52
p_oarea_CA-SF,p_darea_CA-C,148,649.52
p_oarea_CA-SF,p_darea_CA-C,130,649.21
p_oarea_CA-SF,p_darea_CA-C,218,540.09
p_oarea_CA-SF,p_darea_CA-C,218,540.09
p_oarea_CA-SF,p_darea_CA-C,218,540.09
p_oarea_CA-SF,p_darea_CA-C,218,540.09
p_oarea_CA-SF,p_darea_CA-C,149,572.9
p_oarea_CA-SF,p_darea_CA-C,149,572.9
p_oarea_CA-SF,p_darea_CA-C,149,572.9
p_oarea_CA-SF,p_darea_CA-C,218,542.4
p_oarea_CA-SF,p_darea_CA-C,149,573.83
p_oarea_CA-SF,p_darea_CA-C,218,544.71
p_oarea_CA-SF,p_darea_CA-C,218,544.71
p_oarea_CA-SF,p_darea_CA-C,148,657.96
p_oarea_CA-SF,p_darea_CA-C,218,547.02
p_oarea_CA-SF,p_darea_CA-C,130,660.59
p_oarea_CA-SF,p_darea_CA-C,131,664.54
p_oarea_CA-SF,p_darea_CA-C,113,656.72
p_oarea_CA-SF,p_darea_CA-C,113,657.4
p_oarea_CA-SF,p_darea_CA-C,113,664.54
p_oarea_CA-SF,p_darea_CA-C,130,744.88
p_oarea_CA-SF,p_darea_CA-C,130,741.82
p_oarea_CA-SF,p_darea_CA-C,113,657.29
p_oarea_CA-SF,p_darea_CA-C,113,657.4
p_oarea_CA-SF,p_darea_CA-C,251,885.8
p_oarea_CA-SF,p_darea_CA-C,134,700
p_oarea_CA-SF,p_darea_CA-C,134,745.54
p_oarea_CA-SF,p_darea_CA-C,134,700
p_oarea_CA-SF,p_darea_CA-C,130,700
p_oarea_CA-SF,p_darea_CA-C,130,740.59
p_oarea_CA-SF,p_darea_CA-C,267,791.92
p_oarea_CA-SF,p_darea_CA-C,267,791.05
p_oarea_CA-SF,p_darea_CA-C,267,791.05
p_oarea_CA-SF,p_darea_CA-C,113,655.64
p_oarea_CA-SF,p_darea_CA-C,113,657.4
p_oarea_CA-SF,p_darea_CA-C,113,657.4
p_oarea_CA-SF,p_darea_CA-C,113,657.4
p_oarea_CA-SF,p_darea_CA-C,113,657.4
p_oarea_CA-SF,p_darea_CA-C,113,657.4
p_oarea_CA-SF,p_darea_CA-C,113,657.4
p_oarea_CA-SF,p_darea_CA-C,113,657.4
p_oarea_CA-SF,p_darea_CA-C,113,657.4
p_oarea_CA-SF,p_darea_CA-C,113,657.4
p_oarea_CA-SF,p_darea_CA-C,113,657.4
p_oarea_CA-SF,p_darea_CA-C,113,657.4
p_oarea_CA-SF,p_darea_CA-C,113,656.3
p_oarea_CA-SF,p_darea_CA-C,113,656.3
p_oarea_CA-SF,p_darea_CA-C,113,656.3
p_oarea_CA-SF,p_darea_CA-C,113,656.3
p_oarea_CA-SF,p_darea_CA-C,113,656.3
p_oarea_CA-SF,p_darea_CA-C,113,656.3
p_oarea_CA-SF,p_darea_CA-C,113,656.3
p_oarea_CA-SF,p_darea_CA-C,267,743.06
p_oarea_CA-SF,p_darea_CA-C,115,599.5
p_oarea_CA-SF,p_darea_CA-C,267,844.13
p_oarea_CA-SF,p_darea_CA-C,242,880.19
p_oarea_CA-SF,p_darea_CA-C,251,886.13
p_oarea_CA-SF,p_darea_CA-C,251,886.13
p_oarea_CA-SF,p_darea_CA-C,251,886.13
p_oarea_CA-SF,p_darea_CA-C,251,886.13
p_oarea_CA-SF,p_darea_CA-C,113,656.3
p_oarea_CA-SF,p_darea_CA-C,130,741.58
p_oarea_CA-SF,p_darea_CA-C,113,656.3
p_oarea_CA-SF,p_darea_CA-C,251,886.13
p_oarea_CA-SF,p_darea_CA-C,113,656.3
p_oarea_CA-SF,p_darea_CA-C,113,656.3
p_oarea_CA-SF,p_darea_CA-C,113,656.3
p_oarea_CA-SF,p_darea_CA-C,130,741.58
p_oarea_CA-SF,p_darea_CA-C,251,885.8
p_oarea_CA-SF,p_darea_CA-C,251,886.13
p_oarea_CA-SF,p_darea_CA-C,251,886.13
p_oarea_CA-SF,p_darea_CA-C,130,741.58
p_oarea_CA-SF,p_darea_CA-C,113,656.3
p_oarea_CA-SF,p_darea_CA-C,130,741.58
p_oarea_CA-SF,p_darea_CA-C,130,741.58
p_oarea_CA-SF,p_darea_CA-C,251,883.52
p_oarea_CA-SF,p_darea_CA-C,148,954.45
p_oarea_CA-SF,p_darea_CA-C,130,742.84
p_oarea_CA-SF,p_darea_CA-C,113,665.9
p_oarea_CA-SF,p_darea_CA-C,130,743.05
p_oarea_CA-SF,p_darea_CA-C,130,743.05
p_oarea_CA-SF,p_darea_CA-C,251,891.35
p_oarea_CA-SF,p_darea_CA-C,251,891.35
p_oarea_CA-SF,p_darea_CA-C,251,891.35
p_oarea_CA-SF,p_darea_CA-C,311,974.04
p_oarea_CA-SF,p_darea_CA-C,136,901.8
p_oarea_CA-SF,p_darea_CA-C,148,950.75
p_oarea_CA-SF,p_darea_CA-C,91,505.26
p_oarea_CA-SF,p_darea_CA-C,113,657.4
p_oarea_CA-SF,p_darea_CA-C,113,657.4
p_oarea_CA-SF,p_darea_CA-C,130,743.05
p_oarea_CA-SF,p_darea_CA-C,113,657.8
p_oarea_CA-SF,p_darea_CA-C,148,950.75
p_oarea_CA-SF,p_darea_CA-C,113,657.8
p_oarea_CA-SF,p_darea_CA-C,113,657.8
p_oarea_CA-SF,p_darea_CA-C,113,656.72
p_oarea_CA-SF,p_darea_CA-C,113,657.8
p_oarea_CA-SF,p_darea_CA-C,113,657.8
p_oarea_CA-SF,p_darea_CA-C,113,658.85
p_oarea_CA-SF,p_darea_CA-C,91,506.15
p_oarea_CA-SF,p_darea_CA-C,130,743.05
p_oarea_CA-SF,p_darea_CA-C,113,657.8
p_oarea_CA-SF,p_darea_CA-C,130,743.05
p_oarea_CA-SF,p_darea_CA-C,130,743.05
p_oarea_CA-SF,p_darea_CA-C,91,505.26
p_oarea_CA-SF,p_darea_CA-C,130,743.05
p_oarea_CA-SF,p_darea_CA-C,113,657.8
p_oarea_CA-SF,p_darea_CA-C,113,657.8
p_oarea_CA-SF,p_darea_CA-C,113,657.8
p_oarea_CA-SF,p_darea_CA-C,113,657.8
p_oarea_CA-SF,p_darea_CA-C,113,657.8
p_oarea_CA-SF,p_darea_CA-C,130,743.05
p_oarea_CA-SF,p_darea_CA-C,130,744.1
p_oarea_CA-SF,p_darea_CA-C,130,743.18
p_oarea_CA-SF,p_darea_CA-C,131,665.85
p_oarea_CA-SF,p_darea_CA-C,113,837.8
p_oarea_CA-SF,p_darea_CA-C,144,952.15
p_oarea_CA-SF,p_darea_CA-C,261,1327.34
p_oarea_CA-SF,p_darea_CA-C,113,837.8
p_oarea_CA-SF,p_darea_CA-C,148,950.75
p_oarea_CA-SF,p_darea_CA-C,113,837.8
p_oarea_CA-SF,p_darea_CA-C,113,837.8
p_oarea_CA-SF,p_darea_CA-C,113,837.8
p_oarea_CA-SF,p_darea_CA-C,113,657.8
p_oarea_CA-SF,p_darea_CA-C,113,657.8
p_oarea_CA-SF,p_darea_CA-C,148,950.75
p_oarea_CA-SF,p_darea_CA-C,113,837.8
p_oarea_CA-SF,p_darea_CA-C,148,950.75
p_oarea_CA-SF,p_darea_CA-C,131,844.2
p_oarea_CA-SF,p_darea_CA-C,113,837.8
p_oarea_CA-SF,p_darea_CA-C,113,837.8
p_oarea_CA-SF,p_darea_CA-C,157,955.3
p_oarea_CA-SF,p_darea_CA-C,136,901.8
p_oarea_CA-SF,p_darea_CA-C,136,901.8
p_oarea_CA-SF,p_darea_CA-C,136,898.65
p_oarea_CA-SF,p_darea_CA-C,136,901.8
p_oarea_CA-SF,p_darea_CA-C,136,901.8
p_oarea_CA-SF,p_darea_CA-C,113,838.85
p_oarea_CA-SF,p_darea_CA-C,157,954.95
p_oarea_CO-DEN,p_darea_CA-C,945,1396.96
p_oarea_CO-DEN,p_darea_CA-C,1135,1911
p_oarea_CO-DEN,p_darea_CA-C,1141,2068.48
p_oarea_CO-DEN,p_darea_CA-C,1135,2178
p_oarea_CO-DEN,p_darea_CA-C,1138,1996.25
p_oarea_CO-DEN,p_darea_CA-C,1138,1996.25
p_oarea_CO-DEN,p_darea_CA-C,1225,2434.13
p_oarea_ID-BOI,p_darea_CA-C,691,1196.16
p_oarea_ID-BOI,p_darea_CA-C,691,1197.63
p_oarea_ID-BOI,p_darea_CA-C,691,1197.63
p_oarea_ID-BOI,p_darea_CA-C,691,1197.63
p_oarea_ID-BOI,p_darea_CA-C,691,1197.63
p_oarea_ID-BOI,p_darea_CA-C,691,1197.63
p_oarea_ID-BOI,p_darea_CA-C,694,1161.68
p_oarea_ID-BOI,p_darea_CA-C,691,1160.88
p_oarea_ID-BOI,p_darea_CA-C,703,1163.28
p_oarea_ID-BOI,p_darea_CA-C,691,1198.47
p_oarea_ID-BOI,p_darea_CA-C,700,1198.89
p_oarea_ID-BOI,p_darea_CA-C,691,1196.79
p_oarea_ID-BOI,p_darea_CA-C,723,1066.4
p_oarea_ID-BOI,p_darea_CA-C,723,1072.67
p_oarea_ID-BOI,p_darea_CA-C,694,1161.68
p_oarea_ID-BOI,p_darea_CA-C,715,1192.8
p_oarea_ID-BOI,p_darea_CA-C,691,1196.79
p_oarea_ID-BOI,p_darea_CA-C,695,1161.84
p_oarea_ID-BOI,p_darea_CA-C,694,1161.68
p_oarea_ID-BOI,p_darea_CA-C,691,1197.63
p_oarea_ID-BOI,p_darea_CA-C,691,1197.63
p_oarea_ID-BOI,p_darea_CA-C,691,1197.63
p_oarea_ID-BOI,p_darea_CA-C,723,1066.4
p_oarea_ID-BOI,p_darea_CA-C,723,1066.4
p_oarea_ID-BOI,p_darea_CA-C,691,1196.79
p_oarea_ID-BOI,p_darea_CA-C,691,1197.63
p_oarea_ID-BOI,p_darea_CA-C,700,1198.89
p_oarea_ID-BOI,p_darea_CA-C,691,1198.47
p_oarea_ID-BOI,p_darea_CA-C,715,1192.8
p_oarea_ID-BOI,p_darea_CA-C,691,1198.47
p_oarea_ID-BOI,p_darea_CA-C,695,1162.96
p_oarea_ID-BOI,p_darea_CA-C,700,1198.89
p_oarea_ID-BOI,p_darea_CA-C,723,1072.46
p_oarea_ID-BOI,p_darea_CA-C,723,1072.46
p_oarea_ID-BOI,p_darea_CA-C,696,1189.8
p_oarea_ID-BOI,p_darea_CA-C,691,1189.8
p_oarea_ID-BOI,p_darea_CA-C,691,1198.47
p_oarea_ID-BOI,p_darea_CA-C,691,1189.8
p_oarea_ID-BOI,p_darea_CA-C,723,1273.72
p_oarea_ID-BOI,p_darea_CA-C,723,1259.08
p_oarea_ID-BOI,p_darea_CA-C,723,1259.08
p_oarea_ID-BOI,p_darea_CA-C,854,1478.4
p_oarea_ID-BOI,p_darea_CA-C,696,1205.54
p_oarea_ID-BOI,p_darea_CA-C,696,1210.77
p_oarea_ID-BOI,p_darea_CA-C,697,1189.6
p_oarea_ID-BOI,p_darea_CA-C,696,1450.73
p_oarea_ID-BOI,p_darea_CA-C,649,1403.36
p_oarea_ID-BOI,p_darea_CA-C,649,1403.36
p_oarea_ID-BOI,p_darea_CA-C,649,1473.72
p_oarea_ID-BOI,p_darea_CA-C,709,1292.2
p_oarea_ID-S,p_darea_CA-C,778,1390.48
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1390.48
p_oarea_ID-S,p_darea_CA-C,778,1390.48
p_oarea_ID-S,p_darea_CA-C,778,1390.48
p_oarea_ID-S,p_darea_CA-C,778,1390.48
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1390.48
p_oarea_ID-S,p_darea_CA-C,778,1390.48
p_oarea_ID-S,p_darea_CA-C,778,1390.48
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,742,1474.71
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,742,1474.71
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
p_oarea_ID-S,p_darea_CA-C,778,1391.32
